,Rj,Cj,Rtmdc,Cp,Lp,Rex,fpulse,mode
0,1000000.0,3e-17,150000.0,2e-17,0.001,10000000.0,80000000.0,0.0
1,1000000.0,3e-17,150000.0,2e-17,0.001,10000000.0,80000000.0,0.0
2,1000000.0,3e-17,150000.0,2e-17,0.001,10000000.0,80000000.0,0.0
3,1000000.0,3e-17,150000.0,2e-17,0.001,10000000.0,80000000.0,0.0
