,Rj,Cj,Rtmdc,Cp,Lp,Rex,fpulse,mode
0,1000000.0,3e-17,1000000.0,2e-17,1e-05,10000000.0,50.0,0.0
1,1000000.0,3e-17,1000000.0,2e-17,1e-05,10000000.0,500.0,0.0
2,1000000.0,3e-17,1000000.0,2e-17,1e-05,10000000.0,5000.0,0.0
3,1000000.0,3e-17,1000000.0,2e-17,1e-05,10000000.0,50000.0,0.0
