,Rj,Cj,Rtmdc,Cp,Lp,Rex,fpulse,mode
0,100000.0,1e-17,10000.0,1e-17,1e-05,10000000.0,80000000.0,0.0
1,100000.0,1e-17,10000.0,1e-16,1e-05,10000000.0,80000000.0,0.0
2,100000.0,1e-17,10000.0,1e-15,1e-05,10000000.0,80000000.0,0.0
3,100000.0,1e-17,10000.0,1e-14,1e-05,10000000.0,80000000.0,0.0
4,100000.0,1e-17,10000.0,1e-13,1e-05,10000000.0,80000000.0,0.0
5,100000.0,1e-17,10000.0,1e-12,1e-05,10000000.0,80000000.0,0.0
6,100000.0,1e-17,10000.0,1e-11,1e-05,10000000.0,80000000.0,0.0
7,100000.0,1e-17,10000.0,1e-10,1e-05,10000000.0,80000000.0,0.0
8,100000.0,1e-17,10000.0,1e-09,1e-05,10000000.0,80000000.0,0.0
