0.39697,3.0444
0.39719,3.0253
0.39741,2.9911
0.39762,2.9709
0.39784,2.9555
0.39806,2.9353
0.39827,2.9184
0.39849,2.9034
0.39871,2.8869
0.39893,2.873
0.39914,2.8573
0.39936,2.8484
0.39958,2.837
0.3998,2.8272
0.40001,2.8175
0.40023,2.8086
0.40045,2.7997
0.40066,2.7934
0.40088,2.7879
0.4011,2.7815
0.40132,2.7769
0.40153,2.7731
0.40175,2.7701
0.40197,2.7671
0.40219,2.7642
0.4024,2.7612
0.40262,2.7582
0.40284,2.7561
0.40306,2.754
0.40327,2.7519
0.40349,2.7498
0.40371,2.7494
0.40393,2.7498
0.40414,2.7494
0.40436,2.7506
0.40458,2.7511
0.4048,2.7523
0.40501,2.7527
0.40523,2.754
0.40545,2.7544
0.40567,2.7557
0.40589,2.757
0.4061,2.7574
0.40632,2.7587
0.40654,2.7608
0.40676,2.7629
0.40697,2.7642
0.40719,2.7654
0.40741,2.7676
0.40763,2.7697
0.40785,2.7726
0.40806,2.7739
0.40828,2.776
0.4085,2.7781
0.40872,2.7811
0.40894,2.7841
0.40915,2.787
0.40937,2.7908
0.40959,2.7947
0.40981,2.7985
0.41002,2.8031
0.41024,2.8078
0.41046,2.8124
0.41068,2.8171
0.4109,2.8217
0.41111,2.8264
0.41133,2.8319
0.41155,2.8366
0.41177,2.8421
0.41199,2.8467
0.41221,2.8522
0.41242,2.8586
0.41264,2.8649
0.41286,2.8704
0.41308,2.8759
0.4133,2.8806
0.41351,2.8861
0.41373,2.8924
0.41395,2.8988
0.41417,2.9051
0.41439,2.9115
0.41461,2.9178
0.41482,2.925
0.41504,2.9322
0.41526,2.9394
0.41548,2.9466
0.4157,2.9538
0.41592,2.961
0.41613,2.9682
0.41635,2.9754
0.41657,2.9826
0.41679,2.9898
0.41701,2.9961
0.41723,3.0025
0.41745,3.008
0.41766,3.0143
0.41788,3.0198
0.4181,3.0253
0.41832,3.0308
0.41854,3.0363
0.41876,3.0418
0.41897,3.0465
0.41919,3.0512
0.41941,3.0567
0.41963,3.0613
0.41985,3.066
0.42007,3.0706
0.42029,3.0753
0.42051,3.0791
0.42072,3.0838
0.42094,3.0876
0.42116,3.0922
0.42138,3.096
0.4216,3.099
0.42182,3.102
0.42204,3.1049
0.42226,3.107
0.42247,3.1091
0.42269,3.1113
0.42291,3.1134
0.42313,3.1155
0.42335,3.1176
0.42357,3.1189
0.42379,3.121
0.42401,3.1223
0.42423,3.1235
0.42444,3.124
0.42466,3.1252
0.42488,3.1257
0.4251,3.1261
0.42532,3.1265
0.42554,3.1269
0.42576,3.1273
0.42598,3.1269
0.4262,3.1273
0.42642,3.1278
0.42663,3.1273
0.42685,3.1269
0.42707,3.1257
0.42729,3.1244
0.42751,3.1231
0.42773,3.1218
0.42795,3.1197
0.42817,3.1176
0.42839,3.1155
0.42861,3.1134
0.42883,3.1113
0.42905,3.1075
0.42927,3.1045
0.42948,3.1007
0.4297,3.096
0.42992,3.0914
0.43014,3.0867
0.43036,3.0821
0.43058,3.0774
0.4308,3.0719
0.43102,3.0664
0.43124,3.0609
0.43146,3.0554
0.43168,3.0499
0.4319,3.0435
0.43212,3.0372
0.43234,3.0317
0.43256,3.0245
0.43278,3.0173
0.433,3.0093
0.43321,3.0012
0.43343,2.9923
0.43365,2.9834
0.43387,2.9737
0.43409,2.964
0.43431,2.9542
0.43453,2.9436
0.43475,2.9331
0.43497,2.9216
0.43519,2.9094
0.43541,2.8971
0.43563,2.8848
0.43585,2.8734
0.43607,2.8611
0.43629,2.8488
0.43651,2.8366
0.43673,2.8243
0.43695,2.812
0.43717,2.7997
0.43739,2.7875
0.43761,2.7743
0.43783,2.7612
0.43805,2.7481
0.43827,2.735
0.43849,2.7218
0.43871,2.7087
0.43893,2.6956
0.43915,2.6816
0.43937,2.6685
0.43959,2.6554
0.43981,2.6423
0.44003,2.6291
0.44025,2.616
0.44047,2.6038
0.44069,2.5906
0.44091,2.5784
0.44113,2.5661
0.44135,2.553
0.44157,2.5407
0.44179,2.5284
0.44201,2.5161
0.44223,2.503
0.44245,2.4907
0.44267,2.4776
0.44289,2.4653
0.44311,2.4522
0.44333,2.4399
0.44355,2.4268
0.44377,2.4137
0.44399,2.4006
0.44421,2.3866
0.44443,2.3735
0.44465,2.3612
0.44487,2.3481
0.44509,2.3358
0.44531,2.3235
0.44553,2.3113
0.44575,2.2981
0.44597,2.2859
0.44619,2.2736
0.44641,2.2622
0.44663,2.2499
0.44685,2.2385
0.44707,2.2262
0.44729,2.2148
0.44751,2.2042
0.44774,2.1936
0.44796,2.1822
0.44818,2.1716
0.4484,2.161
0.44862,2.1504
0.44884,2.1398
0.44906,2.1301
0.44928,2.1195
0.4495,2.1089
0.44972,2.0984
0.44994,2.0886
0.45016,2.078
0.45038,2.0683
0.4506,2.0586
0.45082,2.0488
0.45104,2.0382
0.45127,2.0285
0.45149,2.0188
0.45171,2.009
0.45193,1.9993
0.45215,1.9896
0.45237,1.9798
0.45259,1.9709
0.45281,1.9612
0.45303,1.9515
0.45325,1.9417
0.45347,1.9329
0.45369,1.9231
0.45391,1.9134
0.45414,1.9036
0.45436,1.8939
0.45458,1.8842
0.4548,1.8744
0.45502,1.8647
0.45524,1.855
0.45546,1.8461
0.45568,1.8372
0.4559,1.8283
0.45612,1.8194
0.45635,1.8105
0.45657,1.8016
0.45679,1.7927
0.45701,1.7847
0.45723,1.7767
0.45745,1.7686
0.45767,1.7614
0.45789,1.7534
0.45811,1.7453
0.45834,1.7373
0.45856,1.7293
0.45878,1.7212
0.459,1.7132
0.45922,1.7051
0.45944,1.6979
0.45966,1.6899
0.45988,1.6818
0.46011,1.6738
0.46033,1.6658
0.46055,1.6577
0.46077,1.6497
0.46099,1.6416
0.46121,1.6344
0.46143,1.6272
0.46165,1.6192
0.46188,1.6112
0.4621,1.6031
0.46232,1.5951
0.46254,1.587
0.46276,1.579
0.46298,1.5718
0.4632,1.5646
0.46343,1.5574
0.46365,1.5502
0.46387,1.543
0.46409,1.5358
0.46431,1.5286
0.46453,1.5214
0.46475,1.5142
0.46498,1.5079
0.4652,1.5015
0.46542,1.4952
0.46564,1.4888
0.46586,1.4825
0.46608,1.4761
0.46631,1.4698
0.46653,1.4634
0.46675,1.4571
0.46697,1.4507
0.46719,1.4444
0.46741,1.438
0.46764,1.4317
0.46786,1.4253
0.46808,1.419
0.4683,1.4126
0.46852,1.4063
0.46875,1.3999
0.46897,1.3936
0.46919,1.3872
0.46941,1.3809
0.46963,1.3745
0.46985,1.3682
0.47008,1.3618
0.4703,1.3555
0.47052,1.3491
0.47074,1.3428
0.47096,1.3373
0.47119,1.3318
0.47141,1.3263
0.47163,1.3208
0.47185,1.3153
0.47207,1.3098
0.4723,1.3043
0.47252,1.2988
0.47274,1.2933
0.47296,1.2878
0.47318,1.2831
0.47341,1.2785
0.47363,1.2738
0.47385,1.2691
0.47407,1.2645
0.4743,1.259
0.47452,1.2535
0.47474,1.2488
0.47496,1.2442
0.47518,1.2395
0.47541,1.2349
0.47563,1.2302
0.47585,1.2256
0.47607,1.2217
0.4763,1.2179
0.47652,1.2133
0.47674,1.2086
0.47696,1.204
0.47718,1.1993
0.47741,1.1955
0.47763,1.1917
0.47785,1.1879
0.47807,1.1832
0.4783,1.1786
0.47852,1.1739
0.47874,1.1693
0.47896,1.1654
0.47919,1.1616
0.47941,1.157
0.47963,1.1523
0.47985,1.1477
0.48008,1.1439
0.4803,1.14
0.48052,1.1362
0.48074,1.1316
0.48097,1.1278
0.48119,1.124
0.48141,1.1202
0.48163,1.1163
0.48186,1.1125
0.48208,1.1096
0.4823,1.1058
0.48253,1.102
0.48275,1.0981
0.48297,1.0943
0.48319,1.0914
0.48342,1.0876
0.48364,1.0838
0.48386,1.0799
0.48408,1.077
0.48431,1.0732
0.48453,1.0694
0.48475,1.0664
0.48498,1.0634
0.4852,1.0605
0.48542,1.0575
0.48564,1.0545
0.48587,1.0516
0.48609,1.0486
0.48631,1.0465
0.48654,1.0435
0.48676,1.0406
0.48698,1.0376
0.4872,1.0355
0.48743,1.0325
0.48765,1.0296
0.48787,1.0275
0.4881,1.0245
0.48832,1.0215
0.48854,1.0194
0.48877,1.0164
0.48899,1.0135
0.48921,1.0114
0.48943,1.0093
0.48966,1.0063
0.48988,1.0042
0.4901,1.0021
0.49033,0.99994
0.49055,0.99783
0.49077,0.99571
0.491,0.99359
0.49122,0.99148
0.49144,0.98936
0.49167,0.98724
0.49189,0.98428
0.49211,0.98216
0.49234,0.98005
0.49256,0.97708
0.49278,0.97497
0.49301,0.97285
0.49323,0.97074
0.49345,0.96862
0.49368,0.9665
0.4939,0.96439
0.49412,0.96227
0.49435,0.96015
0.49457,0.95804
0.49479,0.95592
0.49502,0.9538
0.49524,0.95253
0.49546,0.95042
0.49569,0.94915
0.49591,0.94788
0.49613,0.94576
0.49636,0.94449
0.49658,0.94238
0.4968,0.94111
0.49703,0.93984
0.49725,0.93772
0.49748,0.93645
0.4977,0.93518
0.49792,0.93391
0.49815,0.93264
0.49837,0.93222
0.49859,0.93095
0.49882,0.92968
0.49904,0.92841
0.49926,0.92714
0.49949,0.92671
0.49971,0.92544
0.49994,0.92502
0.50016,0.92375
0.50038,0.92333
0.50061,0.9229
0.50083,0.92163
0.50105,0.92121
0.50128,0.91994
0.5015,0.91952
0.50173,0.91825
0.50195,0.91783
0.50217,0.9174
0.5024,0.91613
0.50262,0.91571
0.50285,0.91529
0.50307,0.91486
0.50329,0.91359
0.50352,0.91317
0.50374,0.9119
0.50397,0.91148
0.50419,0.91105
0.50441,0.91063
0.50464,0.91021
0.50486,0.90978
0.50509,0.90936
0.50531,0.90894
0.50553,0.90851
0.50576,0.90894
0.50598,0.90851
0.50621,0.90809
0.50643,0.90767
0.50665,0.90809
0.50688,0.90767
0.5071,0.90809
0.50733,0.90767
0.50755,0.90809
0.50778,0.90767
0.508,0.90809
0.50822,0.90767
0.50845,0.90724
0.50867,0.90682
0.5089,0.9064
0.50912,0.90597
0.50934,0.90555
0.50957,0.90513
0.50979,0.9047
0.51002,0.90428
0.51024,0.90386
0.51047,0.90343
0.51069,0.90301
0.51092,0.90259
0.51114,0.90216
0.51136,0.90174
0.51159,0.90132
