,Rj,Cj,Rtmdc,Cp,Lp,Rex,fpulse,mode
0,1000000.0,1e-12,1000000.0,1e-16,1e-05,10000000.0,20000000.0,0.0
1,1000000.0,1e-12,1000000.0,1e-16,1e-05,10000000.0,40000000.0,0.0
2,1000000.0,1e-12,1000000.0,1e-16,1e-05,10000000.0,60000000.0,0.0
3,1000000.0,1e-12,1000000.0,1e-16,1e-05,10000000.0,80000000.0,0.0
4,1000000.0,1e-12,1000000.0,1e-16,1e-05,10000000.0,100000000.0,0.0
